+----------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| key                                                                                       | types                           | occurrences | percents                 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated4                        | Object                          |           8 |   0.00049309755873562392 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated4._attrs                 | Array                           |           8 |   0.00049309755873562392 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated4.text                   | Array                           |           8 |   0.00049309755873562392 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject0.topic1                                | Array (3),Object (5)            |           8 |   0.00049309755873562392 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject9.topic1._attrs                         | Array                           |           8 |   0.00049309755873562392 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject9.topic1.text                           | Array                           |           8 |   0.00049309755873562392 |
| nldidlnorm.XX.Item.Component.Resource.mods.titleInfo9                                     | Object                          |           8 |   0.00049309755873562392 |
| nldidlnorm.XX.Item.Component.Resource.mods.titleInfo9._attrs                              | Array                           |           8 |   0.00049309755873562392 |
| nldidlnorm.XX.Item.Component.Resource.mods.titleInfo9.title                               | Array                           |           8 |   0.00049309755873562392 |
| nldidlnorm.XX.Item4.Descriptor3.Statement.description                                     | Array                           |           8 |   0.00049309755873562392 |
| Journal.XX.relatedItem.originInfo.dateIssued1                                             | Object                          |           7 |   0.00043146036389367089 |
| Journal.XX.relatedItem.originInfo.dateIssued1._attrs                                      | Array                           |           7 |   0.00043146036389367089 |
| Journal.XX.relatedItem.originInfo.dateIssued1.text                                        | Array                           |           7 |   0.00043146036389367089 |
| nldidlnorm.XX.Item.Component.Resource.mods.name.role.roleTerm2                            | Object                          |           7 |   0.00043146036389367089 |
| nldidlnorm.XX.Item.Component.Resource.mods.name.role.roleTerm2._attrs                     | Array                           |           7 |   0.00043146036389367089 |
| nldidlnorm.XX.Item.Component.Resource.mods.name.role.roleTerm2.text                       | Array                           |           7 |   0.00043146036389367089 |
| nldidlnorm.XX.Item.Component.Resource.mods.name1.affiliation9                             | Array                           |           7 |   0.00043146036389367089 |
| nldidlnorm.XX.Item.Component.Resource.mods.name4.affiliation8                             | Array                           |           7 |   0.00043146036389367089 |
| nldidlnorm.XX.Item.Component.Resource.mods.name5.affiliation8                             | Array                           |           7 |   0.00043146036389367089 |
| nldidlnorm.XX.Item.Component.Resource.mods.name8.nameIdentifier1                          | Object                          |           7 |   0.00043146036389367089 |
| nldidlnorm.XX.Item.Component.Resource.mods.name8.nameIdentifier1._attrs                   | Array                           |           7 |   0.00043146036389367089 |
| nldidlnorm.XX.Item.Component.Resource.mods.name8.nameIdentifier1.text                     | Array                           |           7 |   0.00043146036389367089 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateIssued3                         | Object                          |           7 |   0.00043146036389367089 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateIssued3._attrs                  | Array                           |           7 |   0.00043146036389367089 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateIssued3.text                    | Array                           |           7 |   0.00043146036389367089 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.originInfo.dateIssued1             | Object                          |           7 |   0.00043146036389367089 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.originInfo.dateIssued1._attrs      | Array                           |           7 |   0.00043146036389367089 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.originInfo.dateIssued1.text        | Array                           |           7 |   0.00043146036389367089 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension.grantAgreementList                   | Object                          |           6 |   0.00036982316905171791 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension.grantAgreementList._attrs            | Array                           |           6 |   0.00036982316905171791 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension.grantAgreementList.grantAgreement    | Array                           |           6 |   0.00036982316905171791 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo1.edition                            | Array                           |           6 |   0.00036982316905171791 |
| nldidlnorm.XX.Item.Component.Resource.mods.abstract4                                      | Array                           |           5 |   0.00030818597420976493 |
| nldidlnorm.XX.Item.Component.Resource.mods.name0.affiliation8                             | Array                           |           5 |   0.00030818597420976493 |
| nldidlnorm.XX.Item.Component.Resource.mods.name1.affiliation0                             | Array                           |           5 |   0.00030818597420976493 |
| nldidlnorm.XX.Item.Component.Resource.mods.name3.nameIdentifier2                          | Object                          |           5 |   0.00030818597420976493 |
| nldidlnorm.XX.Item.Component.Resource.mods.name3.nameIdentifier2._attrs                   | Array                           |           5 |   0.00030818597420976493 |
| nldidlnorm.XX.Item.Component.Resource.mods.name3.nameIdentifier2.text                     | Array                           |           5 |   0.00030818597420976493 |
| nldidlnorm.XX.Item.Component.Resource.mods.name4.affiliation9                             | Array                           |           5 |   0.00030818597420976493 |
| nldidlnorm.XX.Item.Component.Resource.mods.name8.affiliation8                             | Array                           |           5 |   0.00030818597420976493 |
| nldidlnorm.XX.Item.Component.Resource.mods.name9.affiliation8                             | Array                           |           5 |   0.00030818597420976493 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject0.topic1._attrs                         | Array                           |           5 |   0.00030818597420976493 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject0.topic1.text                           | Array                           |           5 |   0.00030818597420976493 |
| nldidlnorm.XX.Item.Component.Resource.mods.name1.role.roleTerm2                           | Object                          |           4 |   0.00024654877936781196 |
| nldidlnorm.XX.Item.Component.Resource.mods.name1.role.roleTerm2._attrs                    | Array                           |           4 |   0.00024654877936781196 |
| nldidlnorm.XX.Item.Component.Resource.mods.name1.role.roleTerm2.text                      | Array                           |           4 |   0.00024654877936781196 |
| nldidlnorm.XX.Item.Component.Resource.mods.name3.affiliation9                             | Array                           |           4 |   0.00024654877936781196 |
| nldidlnorm.XX.Item.Component.Resource.mods.name4.role4                                    | Object                          |           4 |   0.00024654877936781196 |
| nldidlnorm.XX.Item.Component.Resource.mods.name4.role4.roleTerm                           | Object                          |           4 |   0.00024654877936781196 |
| nldidlnorm.XX.Item.Component.Resource.mods.name4.role4.roleTerm._attrs                    | Array                           |           4 |   0.00024654877936781196 |
| nldidlnorm.XX.Item.Component.Resource.mods.name4.role4.roleTerm.text                      | Array                           |           4 |   0.00024654877936781196 |
| nldidlnorm.XX.Item.Component.Resource.mods.name6.affiliation8                             | Array                           |           4 |   0.00024654877936781196 |
| nldidlnorm.XX.Item.Component.Resource.mods.name7.affiliation8                             | Array                           |           4 |   0.00024654877936781196 |
| nldidlnorm.XX.Item.Component.Resource.mods.titleInfo.subTitle1                            | Array                           |           4 |   0.00024654877936781196 |
| Journal.XX.relatedItem.part.detail3                                                       | Object                          |           3 |   0.00018491158452585895 |
| Journal.XX.relatedItem.part.detail3._attrs                                                | Array                           |           3 |   0.00018491158452585895 |
| Journal.XX.relatedItem.part.detail3.number                                                | Array                           |           3 |   0.00018491158452585895 |
| nldidlnorm.XX.Item.Component.Resource.mods.name3.affiliation0                             | Array                           |           3 |   0.00018491158452585895 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.copyrightDate1                      | Object                          |           3 |   0.00018491158452585895 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.copyrightDate1._attrs               | Array                           |           3 |   0.00018491158452585895 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.copyrightDate1.text                 | Array                           |           3 |   0.00018491158452585895 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.publisher4                          | Array                           |           3 |   0.00018491158452585895 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.part.detail3                       | Object                          |           3 |   0.00018491158452585895 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.part.detail3._attrs                | Array                           |           3 |   0.00018491158452585895 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.part.detail3.number                | Array                           |           3 |   0.00018491158452585895 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject0.topic2                                | Array                           |           3 |   0.00018491158452585895 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject0.topic3                                | Array                           |           3 |   0.00018491158452585895 |
| nldidlnorm.XX.Item.Component.Resource.mods.titleInfo0                                     | Object                          |           3 |   0.00018491158452585895 |
| nldidlnorm.XX.Item.Component.Resource.mods.titleInfo0._attrs                              | Array                           |           3 |   0.00018491158452585895 |
| nldidlnorm.XX.Item.Component.Resource.mods.titleInfo0.title                               | Array                           |           3 |   0.00018491158452585895 |
| nldidlnorm.XX.Item3.Descriptor1.Statement.modified                                        | Array                           |           3 |   0.00018491158452585895 |
| nldidlnorm.XX.Item5.Descriptor3.Statement.description                                     | Array                           |           3 |   0.00018491158452585895 |
| Journal.XX.relatedItem.identifier2                                                        | Object                          |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem.identifier2._attrs                                                 | Array                           |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem.identifier2.text                                                   | Array                           |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem.name4._attrs                                                       | Array                           |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem.name4.namePart._attrs                                              | Array                           |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem.name4.namePart.text                                                | Array                           |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem.name4.namePart1                                                    | Object                          |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem.name4.namePart1._attrs                                             | Array                           |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem.name4.namePart1.text                                               | Array                           |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem.name5._attrs                                                       | Array                           |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem.name5.namePart._attrs                                              | Array                           |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem.name5.namePart.text                                                | Array                           |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem.name5.namePart1                                                    | Object                          |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem.name5.namePart1._attrs                                             | Array                           |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem.name5.namePart1.text                                               | Array                           |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem1.identifier1                                                       | Object                          |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem1.identifier1._attrs                                                | Array                           |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem1.identifier1.text                                                  | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.language4                                      | Object                          |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.language4.languageTerm                         | Object                          |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.language4.languageTerm._attrs                  | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.language4.languageTerm.text                    | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.language5                                      | Object                          |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.language5.languageTerm                         | Object                          |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.language5.languageTerm._attrs                  | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.language5.languageTerm.text                    | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.language6                                      | Object                          |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.language6.languageTerm                         | Object                          |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.language6.languageTerm._attrs                  | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.language6.languageTerm.text                    | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name0.affiliation9                             | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name0.nameIdentifier1                          | Object                          |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name0.nameIdentifier1._attrs                   | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name0.nameIdentifier1.text                     | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name2.role.roleTerm2                           | Object                          |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name2.role.roleTerm2._attrs                    | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name2.role.roleTerm2.text                      | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name2.role4                                    | Object                          |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name2.role4.roleTerm                           | Object                          |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name2.role4.roleTerm._attrs                    | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name2.role4.roleTerm.text                      | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name3.role.roleTerm2                           | Object                          |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name3.role.roleTerm2._attrs                    | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name3.role.roleTerm2.text                      | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name4.affiliation0                             | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name7.affiliation0                             | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name7.affiliation9                             | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name8.affiliation9                             | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.name9.affiliation9                             | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated5                        | Object                          |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated5._attrs                 | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated5.text                   | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.identifier2                        | Object                          |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.identifier2._attrs                 | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.identifier2.text                   | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name4._attrs                       | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name4.namePart._attrs              | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name4.namePart.text                | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name4.namePart1                    | Object                          |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name4.namePart1._attrs             | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name4.namePart1.text               | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name5._attrs                       | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name5.namePart._attrs              | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name5.namePart.text                | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name5.namePart1                    | Object                          |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name5.namePart1._attrs             | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name5.namePart1.text               | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem1.identifier1                       | Object                          |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem1.identifier1._attrs                | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem1.identifier1.text                  | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject0.topic4                                | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject0.topic5                                | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject0.topic6                                | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject0.topic7                                | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item4.Descriptor1.Statement.modified                                        | Array                           |           2 |   0.00012327438968390598 |
| nldidlnorm.XX.Item6.Descriptor3.Statement.description                                     | Array                           |           2 |   0.00012327438968390598 |
| Journal.XX.relatedItem.name6._attrs                                                       | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.name6.namePart._attrs                                              | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.name6.namePart.text                                                | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.name6.namePart1                                                    | Object                          |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.name6.namePart1._attrs                                             | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.name6.namePart1.text                                               | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.name7._attrs                                                       | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.name7.namePart._attrs                                              | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.name7.namePart.text                                                | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.name7.namePart1                                                    | Object                          |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.name7.namePart1._attrs                                             | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.name7.namePart1.text                                               | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.name8._attrs                                                       | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.name8.namePart._attrs                                              | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.name8.namePart.text                                                | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.name8.namePart1                                                    | Object                          |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.name8.namePart1._attrs                                             | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.name8.namePart1.text                                               | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.titleInfo2                                                         | Object                          |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem.titleInfo2.title                                                   | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem1.part.detail                                                       | Object                          |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem1.part.detail._attrs                                                | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem1.part.detail.number                                                | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem1.part.detail1                                                      | Object                          |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem1.part.detail1._attrs                                               | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem1.part.detail1.number                                               | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem4                                                                   | Object                          |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem4._attrs                                                            | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem4.titleInfo                                                         | Object                          |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem4.titleInfo.title                                                   | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem5                                                                   | Object                          |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem5._attrs                                                            | Array                           |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem5.titleInfo                                                         | Object                          |           1 |   0.00006163719484195299 |
| Journal.XX.relatedItem5.titleInfo.title                                                   | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.abstract1._attrs                               | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.abstract1.text                                 | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.abstract5                                      | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension.daiList                              | Object                          |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension.daiList._attrs                       | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension.daiList.identifier                   | Object                          |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension.daiList.identifier._attrs            | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension.daiList.identifier.text              | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension.daiList.identifier1                  | Object                          |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension.daiList.identifier1._attrs           | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension.daiList.identifier1.text             | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.language7                                      | Object                          |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.language7.languageTerm                         | Object                          |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.language7.languageTerm._attrs                  | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.language7.languageTerm.text                    | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.name0.affiliation0                             | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.name3.role4                                    | Object                          |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.name3.role4.roleTerm                           | Object                          |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.name3.role4.roleTerm._attrs                    | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.name3.role4.roleTerm.text                      | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.name4.nameIdentifier2                          | Object                          |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.name4.nameIdentifier2._attrs                   | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.name4.nameIdentifier2.text                     | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.name5.role.roleTerm2                           | Object                          |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.name5.role.roleTerm2._attrs                    | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.name5.role.roleTerm2.text                      | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.name6.affiliation0                             | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.name6.affiliation9                             | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.name8.affiliation0                             | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.name9.affiliation0                             | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated6                        | Object                          |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated6._attrs                 | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated6.text                   | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated7                        | Object                          |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated7._attrs                 | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated7.text                   | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated8                        | Object                          |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated8._attrs                 | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated8.text                   | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated9                        | Object                          |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated9._attrs                 | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated9.text                   | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateValid1                          | Object                          |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateValid1._attrs                   | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateValid1.text                     | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.place1                              | Object                          |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.place1.placeTerm                    | Object                          |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.place1.placeTerm._attrs             | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.place1.placeTerm.text               | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.publisher5                          | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name6._attrs                       | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name6.namePart._attrs              | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name6.namePart.text                | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name6.namePart1                    | Object                          |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name6.namePart1._attrs             | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name6.namePart1.text               | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name7._attrs                       | Array                           |           1 |   0.00006163719484195299 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name7.namePart._attrs              | Array                           |           1 |   0.00006163719484195299 |
